pref,code,handle,name_ja,population,status,source_type,granularity,core_missing,difficulty,license,yearend,district_unit,district_count_approx,schedule_url,calendar_urls,verify_sources,surveyed_at,notes
saitama,11227,asaka,朝霞市,147521,,html,weekday-rules,,2,unknown,december-announce,町名・丁目（一部は番地/河川境界で細分）,38,https://www.city.asaka.lg.jp/soshiki/15/dust-syuusyuu.html,https://www.city.asaka.lg.jp/soshiki/15/dust-syuusyuu.html；https://raw.githubusercontent.com/publitechasaka/5374/master/data/area_days.csv,official-html-table；5374-area-csv,2026-07-17,"一次ソース: 公式サイト「家庭ごみ収集日一覧表」dust-syuusyuu.html の HTML 表(4列: 区域/資源/プラ資源=燃やせないごみ/燃やすごみ)。約38の町丁グループ、各グループに固定曜日(週次パターン)。CSV/PDF ダウンロードは無し(HTML表のみ)。
独立/機械可読の代替: 市民団体 Publitech ASAKA の 5374.jp 版アプリ(https://publitechasaka.github.io/5374/)。GitHub 公開(publitechasaka/5374)で data/area_days.csv が地区×4分別の収集曜日を CSV 化(36行、朝霞市クリーンセンター管内)。市データを転記したもので公式HTML表と照合可能。ただしコードは MPL2.0、remarks.csv 等は金沢/渋谷のテンプレ雛形が残存(未ローカライズ)なので area_days.csv 以外は要注意。
ライセンス: 収集日程データ自体の公開ライセンスは未確認。朝霞市ODは埼玉県ポータル(opendata.pref.saitama.lg.jp)掲載だが、ごみ収集日程のデータセットは確認できず(Asakaは人口等のみ surface)。県共同のごみ収集日データセットは無し(既知)。市サイト利用規約ページは 404。→ unknown。
年末年始: HTML表に「祝日も収集します（年末年始を除く）」明記。年末年始は毎年12月に別途告知の運用。
アプリ: 全国系「さんあ〜る」は不採用。朝霞市は独自の 5374.jp ベース分別アプリ + PDF/Excel 分別辞典。
収集は朝霞市クリーンセンター単一。多言語ガイドPDF: /uploaded/attachment/70441.pdf, 70442.pdf。
CLI アクセス: 公式サイト・GitHub・県ポータルとも curl 200(403 なし)。
"
saitama,11228,shiki,志木市,75075,,html,weekday-rules,,2,proprietary-site,unknown,地区,7,https://www.city.shiki.lg.jp/soshiki/16/1201.html,https://www.city.shiki.lg.jp/uploaded/attachment/14875.pdf；https://www.city.shiki.lg.jp/uploaded/attachment/14876.pdf；https://www.city.shiki.lg.jp/uploaded/attachment/14877.pdf；https://www.city.shiki.lg.jp/uploaded/attachment/14878.pdf,course-pdf,2026-07-17,"一次は市サイト「各地区のごみ収集日程表」ページ内のHTML表(<table>1個、地区× 曜日で本文に月曜/火曜等が展開)。地区は7つ(上宗岡/中宗岡/下宗岡/本町/幸町/ 館/柏町)。丁目分割の有無は要精査。検証用に地区別日程表PDF(14875〜, 日本語版 535KB ほか多言語)あり=練馬方式でHTML一次+PDF照合が現実的。祝日も収集 (年末年始は除くと明記)、年末年始の実休止日はページ本文に無く要確認(unknown)。 収集曜日OD・CSVは無し。令和8年3月版「分け方・出し方」冊子あり。 課: 環境推進課(048-473-1492)。素直なHTML表で難度は低い。"
saitama,11229,wako,和光市,84378,,html,weekday-rules,,2,proprietary-site,unknown,地区,15,https://www.city.wako.lg.jp/kurashi/gomi/1002742/1010170/1002746.html,,app,2026-07-17,"一次候補「資源・ごみ収集地区と曜日一覧」= 公式HTML表(練馬方式で機械変換可)。15収集地区、 地区名は町名+丁目(例「白子1・2丁目」「新倉3〜8丁目」)。列: プラ/ペットボトル/びん缶紙布/燃やせないごみ/ 有害ごみ/燃やすごみ。CSV・PDFリンクなし(Web版ごみ分別アプリのカレンダー機能に誘導)。 LinkData rdf1s7968i は「分別辞典」であって収集日程ではない。収集日オープンデータは未発見。 「Copyright (c) 2023 Wako City」でCC等の宣言なし → 事実データ抽出整理。年末年始扱いは未確認。
"
saitama,11230,niiza,新座市,164382,,html,weekday-rules,,2,proprietary-site,december-announce,町丁目グループ (地域),38,https://www.city.niiza.lg.jp/site/gominodasikata/gomirecycleshushunittei.html,https://www.city.niiza.lg.jp/site/gominodasikata/gomirecycleshushunittei.html；https://www.city.niiza.lg.jp/site/gominodasikata/hunennnitteihyou.html；https://www.city.niiza.lg.jp/site/gominodasikata/list341.html,course-pdf；savings-pdf,2026-07-17,"リサイクル資源・可燃ごみの収集曜日は公式HTMLの素直な1テーブル (地域 / リサイクル資源収集日 / 可燃ごみ収集日、約38グループ、町丁目を番地範囲で細分) で取得可。可燃は週2回(火金 or 月木)。祝日も収集。これが一次ソースで difficulty 2。 オープンデータCSV/JSONは無し (自治体ODカタログ・埼玉県ポータルとも該当なし)。 収集日検索ページ (search.php, CDN cdnext.stream.ne.jp、証明書は www.city.niiza.lg.jp 用で ホスト不一致・curl は -k 必要) は kana/kouku をキーにしたサーバ側PHP検索で、 クライアント側 .csv/.json 参照は無し。 不燃・有害・危険・使い捨てライターの地区別日程は HTML 表ではなく 4.11MB の画像PDF (uploaded/attachment/70282.pdf、テキスト層なし=OCR必要) のみ。この分別まで含める場合は 該当部分だけ difficulty 4 相当。 検証用: 保存版 分別表・収集日程表 PDF (uploaded/attachment/38179.pdf, 38181.pdf)。 年末年始は専用告知ページ (soshiki/15/nenmatsunenshi.html) で毎年案内。 さんあ～る ごみ分別アプリも提供。"
saitama,11231,okegawa,桶川市,73060,,html,weekday-rules,,2,proprietary-site,unknown,地区,2,https://www.city.okegawa.lg.jp/kurashi/gomi_kankyo/gomi_recycle/shushubi/2360.html,https://www.city.okegawa.lg.jp/material/files/group/3/gomi_3.pdf；https://www.city.okegawa.lg.jp/material/files/group/3/higashi.pdf；https://www.city.okegawa.lg.jp/material/files/group/3/nisi_gomi_R4.pdf,html；course-pdf,2026-07-17,"JR高崎線で東/西の2地区。地区別収集日ページ(HTML表)に全種別の曜日を掲載 (燃やせる/プラ/金属・ガラス・乾電池/その他/紙製容器包装/古着・新聞・雑誌・段ボール・紙パック)。 収集日程表PDF(group/3)が独立検証に使える。素直で難度低い。
"
saitama,11232,kuki,久喜市,146995,,pdf,dates,,3,proprietary-site,december-announce,地区,14,https://www.city.kuki.lg.jp/machizukuri/gomi/bunbetsu/1007473.html,https://www.city.kuki.lg.jp/_res/projects/default_project/_page_/001/007/473/2026kuki_a.pdf；https://www.city.kuki.lg.jp/_res/projects/default_project/_page_/001/007/473/2026shobu_b.pdf,course-pdf；app,2026-07-17,公式サイトに地区別の月次カレンダーPDFが14ブロック分ある(久喜A-D/菖蒲A-B/鷲宮A-D/栗橋E-H。旧4市町合併の地区割)。 PDFはテキスト層あり。pdftotext -layout で日付×品目のカレンダーグリッドが復元可能(品目=燃やせるごみ/燃やせないごみ/資源/プラスチック類/びん・缶・ペット/新聞・雑誌・段ボール等)。 ただし1PDF=28ページ・月ごとのカレンダー方眼レイアウトで、日付と品目のセル対応をレイアウト座標から解く必要があり素直なテキスト版ではない(difficulty 3)。 収集曜日CSV/JSONは公式サイト・埼玉県ポータル(geospatial.jp CKAN)いずれにも無し(久喜市のOD公開は学校教育施設・公共施設情報の2件のみCC-BY、ごみ日程は非公開)。県共同のごみ日程DSも無し。 「久喜市ごみ・資源物分別アプリ」(iPhone/Android)あり=収集日程表・分別辞典・アラート機能。第三者サイト(gomi-calendar.info/.com 等)も存在するが非一次。 年末年始: 現行PDFは令和8年4月〜11月のみ収録。令和8年12月以降のカレンダーは令和8年11月に行政区経由で全戸配布+HP公開予定(=毎年12月分は別配布)。祝日はカレンダー面に明示(例: 昭和の日)。 なお令和8年12月第1週から旧4地区で異なる分別区分が統一予定(R9.4久喜市クリーンセンター本稼働に伴う)。収録時は分別区分の切替に注意。 curl は公式PDF取得成功(200)、403無し。
saitama,11233,kitamoto,北本市,64120,,image-pdf,dates,,4,proprietary-site,calendar-explicit,コース,4,https://www.city.kitamoto.lg.jp/soshiki/shiminkeizai/kankyou/gyomu/g1/gomical/16024.html,,booklet,2026-07-17,"コース区分: Aコース(JR高崎線東側) / B・Cコース(西側+特定5マンション) / 北本団地コース。実PDFは3枚 (A / B・C / 北本団地、各2.1MB, R8年度)。PDFのテキスト層は未DL・未確認。CSV/HTML表/テキスト版は無し。 カレンダーは広報きたもと3月号と全戸ポスティング。多言語版カレンダーあり(検証源になりうる)。年末年始の 扱いは未確認。市サイトはCC宣言なし。 【統括実確認 2026-07-18】R8_a.pdf を開封: 通年日付入りカレンダー (年始の休マークまで印字) だが pdftotext 1字=テキスト層なし → image-pdf/d4 に是正、granularity=dates。"
saitama,11234,yashio,八潮市,93135,,html,weekday-rules,,2,unknown,december-announce,町丁目 (町名リンク25本に集約、各ページ内で丁目/地番単位),25,https://www.city.yashio.lg.jp/kurashi/gomi_kankyo/shushubi/ichiran/index.html,https://www.city.yashio.lg.jp/kurashi/gomi_kankyo/shushubi/ichiran/index.html；https://www.city.yashio.lg.jp/kurashi/gomi_kankyo/shushubi/ichiran/yashio.html；https://www.city.yashio.lg.jp/kurashi/gomi_kankyo/shushubi/500.html,image-pdf-calendar；sanaru-app；cross-check-html-pages,2026-07-17,一次ソースは住所別ごみカレンダー検索表配下の25町名HTMLページ。各ページに 地名/地番/燃えるごみ(曜日)/資源燃えないごみ(曜日)/ペットボトル(第N週の曜日)/ カレンダー番号 のクリーンなHTML表。全域スクレイプで機械可読、difficulty 2。 例: 八潮一丁目=燃えるごみ月木/資源燃えない水/ペット第2・4土。 CSV/JSONへの参照はHTMLソースにgrepで無し。curlは200(403無し)。 カレンダーPDF(gomiR8.1〜11.pdf 各約6.5MB)は画像PDF: pdftotextで16文字しか 抽出できずテキスト層なし。検証はPDF目視/OCRか25HTMLページ相互照合で行う。 分別アプリ「さんあ~る」提供あり。 ライセンス: 公式サイトは Copyright YASHIO CITY のみ、OD/CC表示なし=unknown。 埼玉県ODポータル(opendata.pref.saitama.lg.jp org=八潮市)のデータセットは 人口/OD一覧/文化財/ゆるキャラの4件のみでごみ収集データは無し(県共同も個別も無し)。 年末年始: HTML表・カレンダーページに明示なし。毎年12月に広報やしお/公式で 地区別最終日・開始日を告知(december-announce)。
saitama,11235,fujimi,富士見市,113307,,image-pdf,partial,,4,proprietary-site,december-announce,不明,,https://www.city.fujimi.saitama.jp/kurashi_tetsuzuki/gomi_recycle/gomi/dashikata/gominobunbtunituite.html,https://www.city.fujimi.saitama.jp/kurashi_tetsuzuki/gomi_recycle/gomi/dashikata/gominobunbtunituite.files/R7_pamphlet.pdf,app,2026-07-17,"地域別ごみ収集カレンダーPDFは提供なし。収集曜日表は「家庭ごみと資源の出し方」 パンフレット(R7_pamphlet.pdf, 約23MB)のP7に掲載。ただし pdftotext でテキスト層 8文字=画像PDF(全ページ画像)。地区(地域)の分け方はページに明記されず、町丁目↔ 収集日の対応データが機械可読な形で見当たらない(district_unit不明)。市は 「富士見ごみ分別アプリ」推しで地域別収集日はアプリ機能中心。年末年始は専用告知 ページ(.../2016-1129-1417-51.html)あり=毎年12月告知型。収集曜日OD・CSVなし。 → 地区割データが取れず現状は収録困難(アプリのデータ源特定 or 目視転記が必要)。 課: 環境課 資源リサイクル係(049-252-7100)。"
saitama,11237,misato,三郷市,140427,,pdf,weekday-rules,,3,unknown,unknown,地区,,https://www.city.misato.lg.jp/material/files/group/20/hppet.pdf,https://www.city.misato.lg.jp/soshiki/shiminseikatsu/kurinraifu/2/9739.html；https://www.city.misato.lg.jp/material/files/group/20/31.pdf,course-pdf,2026-07-17,"一次候補「三郷市 地区別 ごみと資源物の収集曜日 一覧表」hppet.pdf はテキスト層あり(pdftotext可)、 町名(あかさたな…50音)×収集区の全域一覧表で機械可読性が高い(実質html表相当だがPDFなのでdifficulty3)。 種別: もえるごみ(週2)/もえない・有害ごみ(第1・3週)/びん缶ペットボトル(第2・4週)/資源古紙布類。 【罠】三郷は「第n週」を第1週=1〜7日・第2週=8〜14日…とカレンダー週で定義。プレイブック標準の 「第n回目(その月n回目の該当曜日)」とは別解釈なので実装時に区別必須。検証用に地区別カレンダーPDF(31.pdf等)。 収集日オープンデータは未発見。地区数(収集区数)は未計測。年末年始扱いは未確認。
"
saitama,11238,hasuda,蓮田市,60584,,html,weekday-rules,,2,proprietary-site,calendar-explicit,地区（収集区域）,7,https://hs-eiseikumiai.org/shimin/schedule/hasuda/,https://hs-eiseikumiai.org/shimin/schedule/hasuda/；https://hs-eiseikumiai.org/shimin/schedule/hasuda/calendar/,course-pdf,2026-07-17,"ごみ処理は蓮田白岡衛生組合 (hs-eiseikumiai.org) が担当。市公式サイト (city.hasuda.saitama.jp) は組合サイトとごみ分別アプリ「げんちゃん」へ誘導するのみ。 一次ソースは組合サイトの日程表ページ (schedule_url)。7収集区域それぞれの 燃えるごみ/燃やせないごみ/ガラス類/ペットボトル等の収集曜日が HTML の表で テキスト明記されている(例「月・木」「火・金」)。各区域は複数の町丁を包含し、 区域名に町名を列挙(例: 江ヶ崎・藤ノ木・笹山・黒浜(宇都宮線東側) など)。 検証用に地域別カレンダー版 (/calendar/) が区域別 PDF で年度別(令和5〜8)に提供、 掲示用収集日程表 PDF もあり。CSV/JSON 参照は HTML ソースに無し。 自治体/埼玉県ポータルのごみ収集オープンデータは確認できず。 年末年始: ページに明記「年末は12/31まで、年始は1/5から平常収集、令和8年は1/1・1/2休み」。 ライセンス: © HasudaShiraoka Eisei Kumiai のみ、OD ライセンス表記なし → proprietary-site。
"
saitama,11239,sakado,坂戸市,98990,,pdf,dates,,3,proprietary-site,unknown,地区,4,https://www.city.sakado.lg.jp/soshiki/65/8680.html,https://www.city.sakado.lg.jp/uploaded/attachment/34529.pdf；https://www.city.sakado.lg.jp/uploaded/attachment/34530.pdf；https://www.city.sakado.lg.jp/uploaded/attachment/34531.pdf；https://www.city.sakado.lg.jp/uploaded/attachment/34532.pdf,course-pdf,2026-07-17,"令和8年度(2026.4-2027.3)地区別カレンダーPDF。テキスト層あり(pdftotext可、町名・注記は抽出可)。 ただし色帯で第1〜第5曜日を示すカレンダーグリッド表現のため曜日パターン抽出は要工夫。 「坂戸ごみ分別アプリ」あり。旧attachment(30725.pdf等)は404で現行はR8版。
"
